,Energy,Gradient,Iteration,Noise,Time
392,-10.76235201,0.05043534,392.0,0.001,557.82
393,-10.7630643,0.03765092,393.0,0.000708,559.22
394,-10.76306028,0.04042205,394.0,0.000759,560.63
395,-10.76320875,0.04222554,395.0,0.000793,562.03
396,-10.76489322,0.04083146,396.0,0.000712,563.43
397,-10.76538189,0.03806178,397.0,0.000599,564.83
398,-10.76394746,0.04235365,398.0,0.000654,566.23
399,-10.76520915,0.03270535,399.0,0.000585,567.64
400,-10.76475673,0.06400838,400.0,0.000582,569.14
401,-10.76560066,0.03197568,401.0,0.000521,570.64
402,-10.76448174,0.02855178,402.0,0.000571,572.04
403,-10.76553268,0.03377897,403.0,0.000575,573.44
404,-10.76451917,0.05357805,404.0,0.000683,574.84
405,-10.76549942,0.03483975,405.0,0.00054,576.24
406,-10.76616101,0.03299298,406.0,0.000568,577.65
407,-10.76513109,0.04400626,407.0,0.00071,579.06
408,-10.76541486,0.03422608,408.0,0.000542,580.45
409,-10.76594825,0.03294975,409.0,0.000588,581.86
410,-10.76553877,0.03460127,410.0,0.000519,583.27
411,-10.76575121,0.03163122,411.0,0.000562,584.67
412,-10.76583717,0.04691729,412.0,0.000644,586.07
413,-10.76579133,0.03053209,413.0,0.000552,587.47
414,-10.76597709,0.03174202,414.0,0.0005,588.87
415,-10.76674506,0.03937832,415.0,0.00057,590.27
416,-10.76511849,0.03183387,416.0,0.000519,591.67
417,-10.76553565,0.03907232,417.0,0.000566,593.07
418,-10.76536295,0.04833825,418.0,0.000638,594.47
419,-10.76648048,0.02381274,419.0,0.000506,595.87
420,-10.76682255,0.0368778,420.0,0.000591,597.27
421,-10.766234,0.03701329,421.0,0.000553,598.72
422,-10.76509566,0.04122052,422.0,0.00062,600.27
423,-10.76535274,0.04238778,423.0,0.000575,601.67
424,-10.76557597,0.04538797,424.0,0.000583,603.08
425,-10.76655843,0.0289123,425.0,0.000552,604.48
426,-10.7669837,0.02980054,426.0,0.00054,605.87
427,-10.76520048,0.06778272,427.0,0.000656,607.28
428,-10.76644704,0.02779875,428.0,0.000509,608.68
429,-10.76685449,0.02761358,429.0,0.000502,610.08
430,-10.76633906,0.02981109,430.0,0.00063,611.48
431,-10.76572597,0.02540902,431.0,0.000518,612.88
432,-10.76495003,0.06628381,432.0,0.00106,614.38
433,-10.76663434,0.03389918,433.0,0.000568,615.78
434,-10.766307,0.03155174,434.0,0.00055,617.18
435,-10.76625778,0.03975117,435.0,0.000497,618.59
436,-10.76603268,0.02951631,436.0,0.000541,619.99
437,-10.76525153,0.04874831,437.0,0.000591,621.39
438,-10.765535,0.03150458,438.0,0.000513,622.8
439,-10.76559858,0.03867859,439.0,0.000622,624.21
440,-10.76562197,0.03422738,440.0,0.000523,625.61
441,-10.76623461,0.02264866,441.0,0.000491,627.01
442,-10.76599935,0.03205107,442.0,0.00054,628.41
443,-10.76704874,0.02483161,443.0,0.000511,630.02
444,-10.76560667,0.02799058,444.0,0.000568,631.44
445,-10.76662021,0.02074299,445.0,0.000473,632.85
446,-10.76627798,0.01954937,446.0,0.000488,634.25
447,-10.76546282,0.05114442,447.0,0.000612,635.65
448,-10.76645707,0.03443622,448.0,0.000498,637.05
449,-10.76677828,0.05318248,449.0,0.000513,638.45
450,-10.76593092,0.03529445,450.0,0.000495,639.86
451,-10.76610154,0.02640925,451.0,0.000505,641.26
452,-10.76608472,0.03269769,452.0,0.00053,642.66
453,-10.76651544,0.03613656,453.0,0.000545,644.06
454,-10.76671198,0.0294965,454.0,0.000524,645.47
455,-10.76518335,0.03719025,455.0,0.000633,646.88
456,-10.76665527,0.02624037,456.0,0.000501,648.28
457,-10.76724027,0.02772122,457.0,0.000501,649.68
458,-10.76718494,0.03132143,458.0,0.000529,651.08
459,-10.76591805,0.03000656,459.0,0.00052,652.48
460,-10.76640621,0.02203372,460.0,0.000507,653.88
461,-10.76599221,0.03053887,461.0,0.000533,656.01
462,-10.76626052,0.039124,462.0,0.000528,657.4
463,-10.76658829,0.02416056,463.0,0.000473,659.07
464,-10.7668806,0.07040244,464.0,0.000503,660.58
465,-10.76588037,0.03760761,465.0,0.000541,662.13
466,-10.76649984,0.03065751,466.0,0.000561,663.53
467,-10.76580137,0.03141437,467.0,0.000533,664.93
468,-10.76562565,0.03179375,468.0,0.000562,666.33
469,-10.7649228,0.04146671,469.0,0.000641,667.73
470,-10.76568505,0.03093814,470.0,0.000519,669.13
471,-10.76616757,0.03165168,471.0,0.000532,670.54
472,-10.76657081,0.02147472,472.0,0.000494,671.95
473,-10.7660009,0.03856286,473.0,0.000598,673.35
474,-10.76620484,0.03475295,474.0,0.00054,674.82
475,-10.76628605,0.02683006,475.0,0.000519,676.22
476,-10.76620831,0.02711387,476.0,0.000495,677.63
477,-10.76635131,0.02647818,477.0,0.000498,679.03
478,-10.76754204,0.05458637,478.0,0.000481,680.43
479,-10.76711427,0.02634929,479.0,0.0005,681.84
480,-10.76665789,0.0316709,480.0,0.00051,683.24
481,-10.76547742,0.02565589,481.0,0.000515,684.64
482,-10.76559139,0.04911793,482.0,0.000542,686.04
483,-10.765264,0.04020989,483.0,0.000615,687.44
484,-10.7659475,0.02671168,484.0,0.000523,688.89
485,-10.76717923,0.02272883,485.0,0.000483,690.42
486,-10.76670214,0.02733136,486.0,0.000534,691.83
487,-10.7662909,0.02905829,487.0,0.000518,693.23
488,-10.76793935,0.02733855,488.0,0.000506,694.64
489,-10.76728517,0.02627755,489.0,0.000514,696.04
490,-10.76771013,0.02858703,490.0,0.000513,697.44
491,-10.76642841,0.02280648,491.0,0.000492,698.84
492,-10.76595053,0.0321493,492.0,0.000528,700.24
493,-10.76651222,0.03408255,493.0,0.000501,701.64
494,-10.76689015,0.02578234,494.0,0.000495,703.04
495,-10.76708928,0.03003413,495.0,0.000487,704.45
