,Iteration,Energy,Noise,Gradient,Time
971,971.0,-75.62752044,0.000713,0.00952849,3660.4
972,972.0,-75.62713329,0.000774,0.01016717,3664.11
973,973.0,-75.62778861,0.000725,0.00818823,3667.93
974,974.0,-75.62690473,0.000773,0.00899192,3671.64
975,975.0,-75.62745746,0.000742,0.01017733,3675.37
976,976.0,-75.6267885,0.00076,0.01014021,3679.08
977,977.0,-75.62745205,0.000749,0.01030358,3682.8
978,978.0,-75.62631422,0.000788,0.00887616,3686.62
979,979.0,-75.62640706,0.000738,0.01227272,3690.37
980,980.0,-75.62681886,0.000752,0.00886596,3694.11
981,981.0,-75.62669429,0.000753,0.01027904,3697.94
982,982.0,-75.62675968,0.000763,0.00954856,3701.66
983,983.0,-75.6268688,0.000756,0.01224838,3705.4
984,984.0,-75.62613606,0.000727,0.00939653,3709.22
985,985.0,-75.62668454,0.000787,0.01134269,3712.96
986,986.0,-75.62729449,0.000751,0.0087036,3717.35
987,987.0,-75.62702016,0.000872,0.01117277,3721.1
988,988.0,-75.62664694,0.00086,0.00814018,3724.81
989,989.0,-75.62767673,0.000743,0.01087547,3728.63
990,990.0,-75.62626944,0.000747,0.00783538,3732.35
991,991.0,-75.62798422,0.000787,0.00845886,3736.06
992,992.0,-75.62676812,0.000793,0.00916785,3739.78
993,993.0,-75.62680736,0.00075,0.0111548,3743.5
994,994.0,-75.62625597,0.00072,0.01016892,3747.33
995,995.0,-75.62718467,0.000737,0.00902935,3751.06
996,996.0,-75.62562605,0.000765,0.00917608,3754.82
997,997.0,-75.62680905,0.000784,0.00716646,3758.61
998,998.0,-75.62710671,0.00077,0.00988657,3762.35
999,999.0,-75.62662699,0.00114,0.01025173,3766.08
