,Iteration,Energy,Noise,Gradient,Time
975,975.0,-75.62939841,0.000764,0.01721149,2456.07
976,976.0,-75.62928621,0.00073,0.01254391,2458.58
977,977.0,-75.62943791,0.000754,0.01314995,2461.08
978,978.0,-75.6291132,0.000766,0.01373215,2463.57
979,979.0,-75.62928905,0.000696,0.01190758,2466.07
980,980.0,-75.62922465,0.000817,0.01419958,2468.58
981,981.0,-75.62957913,0.000707,0.01279464,2471.07
982,982.0,-75.6295549,0.000699,0.01279877,2473.57
983,983.0,-75.62978708,0.000697,0.01400751,2476.07
984,984.0,-75.62978619,0.000698,0.01330516,2478.58
985,985.0,-75.62947154,0.000688,0.01279665,2481.08
986,986.0,-75.62987207,0.000727,0.01388306,2483.57
987,987.0,-75.62916322,0.000697,0.01354072,2486.13
988,988.0,-75.62932107,0.000707,0.01724905,2488.63
989,989.0,-75.62929548,0.000709,0.01297122,2491.12
990,990.0,-75.62971086,0.000711,0.01372716,2493.64
991,991.0,-75.62993197,0.000715,0.01362796,2496.14
992,992.0,-75.62980022,0.000727,0.01470121,2498.65
993,993.0,-75.62966553,0.000687,0.01355238,2501.14
994,994.0,-75.62950321,0.00071,0.01482777,2503.66
995,995.0,-75.62953632,0.000688,0.01306033,2506.17
996,996.0,-75.62929789,0.000716,0.01289957,2508.68
997,997.0,-75.62920719,0.000779,0.01213785,2511.18
998,998.0,-75.62956678,0.000708,0.01178111,2513.7
999,999.0,-75.62935124,0.000732,0.01226159,2516.26
