,Energy,Gradient,Iteration,Noise,Time
323,-75.62899171,0.01300627,323.0,0.000736,1221.29
324,-75.6291694,0.01155943,324.0,0.000755,1225.05
325,-75.6292114,0.01047172,325.0,0.000734,1228.79
326,-75.62945665,0.01216098,326.0,0.000742,1232.53
327,-75.62970352,0.01127429,327.0,0.000839,1236.26
328,-75.62854357,0.0117291,328.0,0.000725,1240.05
329,-75.62858569,0.01109483,329.0,0.000725,1243.81
330,-75.62903096,0.01302096,330.0,0.000838,1247.59
331,-75.62899335,0.01275377,331.0,0.00074,1251.37
332,-75.62901363,0.01345689,332.0,0.00075,1255.1
333,-75.62926828,0.01518741,333.0,0.000754,1258.83
334,-75.62879709,0.01233451,334.0,0.000739,1262.55
335,-75.62978443,0.01067378,335.0,0.000755,1266.29
336,-75.62920838,0.01252221,336.0,0.000775,1270.07
337,-75.6293179,0.01308388,337.0,0.000762,1273.8
338,-75.62908764,0.01287628,338.0,0.000751,1277.52
339,-75.62904397,0.01263526,339.0,0.000747,1281.26
340,-75.62903151,0.01301351,340.0,0.000728,1285.02
341,-75.62929657,0.01161785,341.0,0.000738,1288.76
342,-75.62912635,0.01129916,342.0,0.000721,1292.49
343,-75.630034,0.01145441,343.0,0.00074,1296.21
344,-75.62912775,0.01240133,344.0,0.00075,1300.02
345,-75.62927372,0.01126427,345.0,0.000712,1303.75
346,-75.62957555,0.01093872,346.0,0.000745,1307.54
347,-75.62943571,0.01464432,347.0,0.00076,1311.31
348,-75.62987575,0.01635759,348.0,0.000801,1316.49
349,-75.6280433,0.01313819,349.0,0.000748,1320.22
350,-75.62918239,0.01316137,350.0,0.000721,1323.94
351,-75.62870777,0.0116977,351.0,0.000748,1327.82
352,-75.62920299,0.01271197,352.0,0.000725,1331.53
353,-75.6290883,0.01058721,353.0,0.000716,1335.26
354,-75.62964315,0.01150214,354.0,0.000717,1338.98
355,-75.62931094,0.01239446,355.0,0.000758,1342.69
356,-75.62875437,0.01115989,356.0,0.000714,1346.42
357,-75.62940403,0.01198499,357.0,0.000715,1350.16
358,-75.62893775,0.01130914,358.0,0.00072,1353.88
359,-75.62959787,0.01165252,359.0,0.000729,1357.69
360,-75.62891974,0.01298992,360.0,0.000738,1361.41
361,-75.62897368,0.01103395,361.0,0.000708,1365.2
362,-75.62924225,0.01177165,362.0,0.000731,1368.94
363,-75.62863878,0.01124864,363.0,0.000807,1372.67
364,-75.62895773,0.0114469,364.0,0.000806,1376.39
365,-75.62904711,0.01198804,365.0,0.000829,1380.14
366,-75.62908761,0.01092827,366.0,0.000717,1383.86
367,-75.62878951,0.0137522,367.0,0.000718,1387.64
368,-75.62845645,0.01062439,368.0,0.000765,1391.37
369,-75.62906346,0.01256344,369.0,0.00076,1395.09
370,-75.62985878,0.01091145,370.0,0.000801,1398.8
371,-75.62838828,0.01113148,371.0,0.00084,1402.52
372,-75.62974672,0.01686721,372.0,0.000774,1406.25
373,-75.62847965,0.01268298,373.0,0.000747,1409.99
374,-75.62920564,0.01298051,374.0,0.000733,1413.75
375,-75.62833403,0.01096787,375.0,0.000708,1417.54
376,-75.62953566,0.01178241,376.0,0.000806,1421.26
377,-75.6290937,0.01230586,377.0,0.000736,1425.02
378,-75.62942427,0.01216076,378.0,0.000728,1428.78
379,-75.62881036,0.01238619,379.0,0.00073,1432.52
380,-75.62944981,0.01105196,380.0,0.000725,1436.24
381,-75.62949742,0.01358244,381.0,0.000734,1439.98
382,-75.62923505,0.0119131,382.0,0.000776,1443.7
383,-75.62911147,0.01254192,383.0,0.000753,1447.5
384,-75.6292559,0.01377579,384.0,0.000735,1451.23
385,-75.62959065,0.01107275,385.0,0.000748,1454.95
386,-75.62922741,0.0128636,386.0,0.000734,1458.66
387,-75.62847168,0.01211998,387.0,0.000754,1462.38
388,-75.63012836,0.0133823,388.0,0.000755,1466.13
389,-75.62931031,0.01106116,389.0,0.000758,1469.86
390,-75.62941602,0.01219088,390.0,0.000736,1473.6
391,-75.62942135,0.0126607,391.0,0.000771,1477.39
392,-75.62907167,0.01341578,392.0,0.000861,1481.11
393,-75.6289575,0.01297136,393.0,0.000815,1484.85
394,-75.62855,0.01251245,394.0,0.000751,1488.6
395,-75.629774,0.01130624,395.0,0.00074,1492.35
396,-75.62909812,0.01313207,396.0,0.000771,1496.06
397,-75.62871312,0.01277814,397.0,0.000739,1499.8
398,-75.62833154,0.01261611,398.0,0.00071,1503.52
399,-75.62955714,0.0125554,399.0,0.000733,1507.31
400,-75.62948831,0.01282467,400.0,0.000741,1511.06
401,-75.62893768,0.01316447,401.0,0.000776,1514.82
402,-75.6290165,0.03446948,402.0,0.000818,1518.57
403,-75.62919432,0.01260141,403.0,0.000736,1522.31
404,-75.62922684,0.01236826,404.0,0.00071,1526.05
405,-75.62922294,0.01341384,405.0,0.000726,1529.79
406,-75.62925057,0.01762471,406.0,0.00072,1533.54
407,-75.62894743,0.01251652,407.0,0.000745,1537.32
408,-75.62901837,0.01276894,408.0,0.000776,1541.06
409,-75.62937018,0.01371225,409.0,0.000793,1544.83
410,-75.62997004,0.01277995,410.0,0.000779,1548.56
411,-75.62911229,0.01432589,411.0,0.000874,1552.31
412,-75.62834458,0.01738298,412.0,0.000744,1556.04
413,-75.62911133,0.01302106,413.0,0.000761,1559.76
414,-75.62917786,0.01612944,414.0,0.000717,1563.47
415,-75.62924378,0.01349072,415.0,0.00072,1567.24
416,-75.62883741,0.01403827,416.0,0.000703,1570.97
417,-75.629399,0.0110165,417.0,0.000705,1574.7
418,-75.62897914,0.01422969,418.0,0.000809,1578.42
419,-75.6286134,0.01172095,419.0,0.000735,1582.18
420,-75.62956006,0.01273169,420.0,0.000748,1585.96
421,-75.62963254,0.0129672,421.0,0.000727,1589.7
422,-75.6293824,0.01418024,422.0,0.00112,1593.45
423,-75.62583498,0.02467099,423.0,0.000901,1597.23
424,-75.6281307,0.02090311,424.0,0.000786,1600.97
425,-75.62890671,0.01446981,425.0,0.000744,1604.73
426,-75.62885911,0.01608417,426.0,0.000754,1608.47
427,-75.62914018,0.01365593,427.0,0.000743,1612.22
428,-75.62963959,0.01534365,428.0,0.000755,1616.93
429,-75.62905519,0.01316177,429.0,0.00074,1620.67
430,-75.62873974,0.01638595,430.0,0.000753,1624.4
431,-75.62985976,0.01237191,431.0,0.000734,1628.24
432,-75.6294725,0.0144595,432.0,0.000783,1631.96
433,-75.62827191,0.01435818,433.0,0.000801,1635.71
434,-75.62879246,0.01977937,434.0,0.000895,1639.44
435,-75.62879672,0.01419028,435.0,0.000771,1643.2
436,-75.62943849,0.01499258,436.0,0.000704,1646.95
437,-75.62920073,0.01380623,437.0,0.000721,1650.7
438,-75.62930455,0.01373275,438.0,0.00075,1654.43
439,-75.62893758,0.01224586,439.0,0.000919,1658.22
440,-75.62857801,0.02800944,440.0,0.000753,1661.94
441,-75.62907814,0.01192441,441.0,0.000762,1665.75
442,-75.62927462,0.01270852,442.0,0.000751,1669.51
443,-75.62953774,0.0138214,443.0,0.000778,1673.24
444,-75.6291541,0.01363259,444.0,0.000729,1676.96
445,-75.62901107,0.01300279,445.0,0.000796,1680.69
446,-75.62876294,0.01295089,446.0,0.000745,1684.41
447,-75.62910853,0.01252586,447.0,0.000726,1688.19
448,-75.62933406,0.0115498,448.0,0.000745,1691.91
449,-75.62901102,0.01124456,449.0,0.00071,1695.64
450,-75.62900252,0.01318699,450.0,0.000704,1699.37
451,-75.62963441,0.00985335,451.0,0.000724,1703.1
452,-75.6288753,0.01064046,452.0,0.000771,1706.84
453,-75.62922128,0.00992324,453.0,0.000728,1710.57
454,-75.6293553,0.01237852,454.0,0.000753,1714.31
455,-75.62945048,0.0103115,455.0,0.000742,1718.09
456,-75.62957374,0.01365918,456.0,0.000729,1721.82
457,-75.62903117,0.01210093,457.0,0.000734,1725.62
458,-75.62907922,0.01130279,458.0,0.000747,1729.35
459,-75.62915592,0.01050415,459.0,0.000735,1733.08
460,-75.62951037,0.01238439,460.0,0.000724,1736.8
461,-75.62919892,0.01062082,461.0,0.000827,1740.53
462,-75.62912509,0.01383882,462.0,0.000737,1744.26
463,-75.6298121,0.01131225,463.0,0.000761,1748.06
464,-75.62887499,0.01337867,464.0,0.000725,1751.77
465,-75.62952974,0.01151765,465.0,0.000873,1755.5
466,-75.62962114,0.01163023,466.0,0.000739,1759.21
467,-75.62933681,0.01143355,467.0,0.000733,1762.93
468,-75.62897304,0.01359623,468.0,0.000697,1766.67
469,-75.62876559,0.01117935,469.0,0.000891,1770.42
470,-75.62912899,0.01333537,470.0,0.000739,1774.16
471,-75.62891209,0.01282611,471.0,0.00074,1777.98
472,-75.62987582,0.01185813,472.0,0.000778,1781.69
473,-75.62930552,0.0132189,473.0,0.000764,1785.48
474,-75.62927218,0.01249273,474.0,0.000803,1789.2
475,-75.62960807,0.01157259,475.0,0.000761,1792.94
476,-75.62952492,0.01271494,476.0,0.000726,1796.66
477,-75.62945849,0.01598207,477.0,0.00073,1800.39
478,-75.62895512,0.01213291,478.0,0.000707,1804.12
479,-75.62943955,0.010384,479.0,0.000739,1807.97
480,-75.62900743,0.01285347,480.0,0.000742,1811.71
481,-75.62904703,0.01255064,481.0,0.000731,1815.48
482,-75.62914882,0.01396047,482.0,0.000787,1819.25
483,-75.62903787,0.01224325,483.0,0.000714,1823.03
484,-75.62874898,0.01142311,484.0,0.000705,1826.79
485,-75.62918906,0.01202332,485.0,0.000732,1830.53
486,-75.62923215,0.01223977,486.0,0.000724,1834.3
487,-75.62910375,0.01092042,487.0,0.000728,1838.09
488,-75.62903477,0.01346684,488.0,0.000845,1841.81
